customer_id,orders,units_sold,revenue,average_order_value
14488,1,799.0,1064.28,1064.28
14489,1,299.0,463.38,463.38
14491,2,139.0,340.93,170.47
14493,5,1285.0,2383.24,476.65
14494,1,92.0,139.56,139.56
14495,2,62.0,123.8,61.9
14496,2,159.0,538.81,269.41
14497,1,235.0,475.37,475.37
14498,5,1098.0,1957.32,391.46
14499,3,496.0,808.44,269.48
14500,3,117.0,356.85,118.95
14501,2,161.0,251.21,125.61
14502,11,1480.0,2429.83,220.89
14503,6,2004.0,3543.26,590.54
14504,4,308.0,673.26,168.32
14505,8,2739.0,5859.43,732.43
14506,5,704.0,1960.65,392.13
14507,6,594.0,1367.88,227.98
14508,2,129.0,268.05,134.03
14511,5,784.0,1314.81,262.96
14512,2,122.0,275.28,137.64
14513,3,361.0,455.59,151.86
14514,3,564.0,990.2,330.07
14515,6,1110.0,2076.89,346.15
14517,2,91.0,330.45,165.23
14518,1,278.0,174.37,174.37
14520,2,146.0,270.6,135.3
14522,4,525.0,974.54,243.64
14523,1,251.0,241.09,241.09
14524,9,669.0,1843.83,204.87
14525,9,2637.0,4215.9,468.43
14527,55,2088.0,8507.13,154.68
14528,1,278.0,364.22,364.22
14529,3,325.0,578.61,192.87
14530,6,1395.0,2862.11,477.02
14532,4,284.0,932.85,233.21
14533,7,4019.0,1949.72,278.53
14534,18,2027.0,4397.3,244.29
14535,3,1824.0,2854.84,951.61
14536,1,39.0,170.95,170.95
14537,1,120.0,355.56,355.56
14538,2,155.0,388.25,194.13
14539,2,428.0,537.48,268.74
14540,3,411.0,952.66,317.55
14541,8,641.0,1453.35,181.67
14542,1,19.0,103.25,103.25
14543,16,675.0,3599.73,224.98
14544,2,1536.0,2004.3,1002.15
14546,5,1313.0,2573.93,514.79
14547,8,2639.0,3974.75,496.84
14548,2,256.0,652.8,326.4
14549,1,136.0,289.24,289.24
14550,2,389.0,757.37,378.69
14551,2,106.0,186.23,93.12
14552,1,90.0,164.22,164.22
14553,5,493.0,859.27,171.85
14554,4,1443.0,2279.49,569.87
14555,2,122.0,312.54,156.27
14557,1,510.0,788.38,788.38
14560,22,1260.0,2237.77,101.72
14561,3,1014.0,1080.76,360.25
14562,18,1815.0,5006.77,278.15
14565,4,1540.0,3099.12,774.78
14566,1,800.0,1432.0,1432.0
14567,2,412.0,1530.36,765.18
14569,1,79.0,227.39,227.39
14570,2,95.0,218.06,109.03
14572,7,1420.0,2804.54,400.65
14573,9,534.0,1639.82,182.2
14576,1,12.0,35.4,35.4
14577,4,353.0,859.71,214.93
14578,1,240.0,168.63,168.63
14581,1,217.0,138.6,138.6
14582,1,73.0,114.11,114.11
14583,5,751.0,986.96,197.39
14584,4,381.0,1033.06,258.27
14585,1,91.0,157.05,157.05
14586,1,444.0,237.36,237.36
14587,9,749.0,1580.29,175.59
14589,1,5.0,39.75,39.75
14591,4,1228.0,1320.21,330.05
14592,3,407.0,557.94,185.98
14593,3,330.0,617.15,205.72
14594,2,183.0,363.33,181.67
14595,6,978.0,1740.6,290.1
14597,2,566.0,866.24,433.12
14598,1,189.0,221.97,221.97
14600,1,125.0,393.33,393.33
14601,1,168.0,213.96,213.96
14603,1,400.0,660.0,660.0
14606,93,6187.0,12076.15,129.85
14607,14,11526.0,16209.5,1157.82
14608,4,437.0,1785.15,446.29
14609,4,7026.0,601.56,150.39
14616,3,104.0,406.08,135.36
14618,3,264.0,553.44,184.48
14619,1,152.0,394.44,394.44
14620,2,214.0,412.78,206.39
14621,5,993.0,1788.36,357.67
14622,1,146.0,320.58,320.58
14623,5,418.0,886.7,177.34
14624,2,162.0,225.85,112.93
14625,2,335.0,899.63,449.82
14626,4,1403.0,2791.27,697.82
14628,2,272.0,671.96,335.98
14629,2,378.0,955.26,477.63
14631,3,622.0,1006.98,335.66
14632,1,96.0,114.56,114.56
14633,1,96.0,344.9,344.9
14636,2,241.0,609.85,304.93
14638,1,166.0,443.6,443.6
14639,6,1431.0,2984.49,497.42
14640,6,880.0,2107.38,351.23
14641,1,90.0,110.46,110.46
14642,1,76.0,96.12,96.12
14643,2,815.0,693.81,346.91
14644,2,258.0,830.76,415.38
14645,2,381.0,597.09,298.55
14646,73,196915.0,280206.02,3838.44
14647,1,91.0,236.04,236.04
14649,4,1004.0,1402.59,350.65
14651,2,343.0,653.75,326.88
14652,1,53.0,114.18,114.18
14653,7,945.0,1926.65,275.24
14655,4,1089.0,1932.23,483.06
14656,2,120.0,291.05,145.53
14657,4,466.0,848.22,212.06
14658,2,47.0,247.15,123.58
14659,9,1195.0,2529.93,281.1
14660,2,228.0,285.74,142.87
14661,1,35.0,107.95,107.95
14662,4,578.0,741.37,185.34
14664,2,465.0,636.24,318.12
14665,5,740.0,1835.7,367.14
14666,1,161.0,195.25,195.25
14667,25,5319.0,9175.04,367.0
14669,3,770.0,1259.24,419.75
14670,2,326.0,392.86,196.43
14672,2,454.0,765.55,382.78
14673,5,1004.0,1736.4,347.28
14675,1,336.0,596.36,596.36
14676,6,2500.0,2548.24,424.71
14680,16,13476.0,28754.11,1797.13
14681,3,76.0,498.95,166.32
14682,2,80.0,52.0,26.0
14684,5,821.0,1201.51,240.3
14687,1,470.0,628.38,628.38
14688,21,3584.0,5579.1,265.67
14689,1,76.0,112.8,112.8
14690,2,167.0,355.05,177.53
14691,5,707.0,2114.33,422.87
14692,4,265.0,591.55,147.89
14693,1,34.0,172.9,172.9
14696,7,1630.0,2078.95,296.99
14697,2,181.0,188.61,94.31
14698,5,602.0,1217.27,243.45
14699,1,77.0,109.13,109.13
14700,3,1314.0,2195.1,731.7
14701,9,921.0,2526.09,280.68
14702,17,1439.0,3251.79,191.28
14703,1,183.0,318.17,318.17
14704,9,1043.0,1493.96,166.0
14705,1,100.0,179.0,179.0
14708,3,621.0,1126.37,375.46
14709,13,2484.0,4921.04,378.54
14710,4,375.0,599.48,149.87
14711,11,966.0,2839.62,258.15
14712,3,315.0,917.07,305.69
14713,11,1613.0,2662.2,242.02
14714,1,229.0,160.19,160.19
14715,4,521.0,867.38,216.85
14716,2,495.0,307.51,153.76
14719,5,1025.0,1581.84,316.37
14720,3,219.0,663.81,221.27
14722,1,118.0,180.42,180.42
14723,6,673.0,1122.36,187.06
14725,1,588.0,655.58,655.58
14727,1,62.0,268.58,268.58
14729,1,197.0,313.49,313.49
14730,8,1078.0,1897.57,237.2
14731,3,256.0,380.02,126.67
14732,8,1405.0,2702.49,337.81
14733,12,3764.0,9585.91,798.83
14735,32,2264.0,6065.69,189.55
14737,3,345.0,1164.55,388.18
14738,7,601.0,1314.45,187.78
14739,7,3820.0,3902.28,557.47
14740,3,735.0,1448.21,482.74
14741,6,841.0,1400.34,233.39
14744,7,627.0,1099.98,157.14
14745,5,1038.0,1220.26,244.05
14747,1,84.0,328.2,328.2
14748,5,1223.0,1415.75,283.15
14752,1,260.0,389.64,389.64
14753,1,211.0,563.15,563.15
14754,2,486.0,638.05,319.03
14755,11,2219.0,5010.28,455.48
14756,1,416.0,738.96,738.96
14757,1,160.0,420.5,420.5
14758,4,419.0,1484.06,371.02
14759,3,569.0,1625.97,541.99
14760,1,40.0,89.2,89.2
14761,2,118.0,255.9,127.95
14762,1,341.0,300.52,300.52
14764,1,190.0,278.3,278.3
14765,3,135.0,254.11,84.7
14766,6,1349.0,2473.37,412.23
14768,2,52.0,192.6,96.3
14769,8,7239.0,10416.98,1302.12
14770,2,490.0,876.42,438.21
14772,1,82.0,139.26,139.26
14775,3,1174.0,1011.9,337.3
14776,11,3134.0,2538.3,230.75
14778,2,306.0,730.86,365.43
14779,3,84.0,386.15,128.72
14780,2,310.0,447.68,223.84
14782,1,114.0,200.1,200.1
14784,2,237.0,289.99,145.0
14785,2,84.0,77.4,38.7
14788,2,421.0,679.44,339.72
14789,1,116.0,197.64,197.64
14790,4,699.0,745.06,186.27
14792,1,2.0,6.2,6.2
14793,1,91.0,228.99,228.99
14794,7,673.0,1319.91,188.56
14795,1,17.0,131.45,131.45
14796,17,5995.0,7975.49,469.15
14798,3,150.0,173.74,57.91
14799,1,146.0,157.7,157.7
14800,12,3644.0,4331.79,360.98
14801,1,173.0,189.34,189.34
14803,3,370.0,845.55,281.85
14804,1,121.0,353.27,353.27
14805,4,114.0,546.4,136.6
14806,1,330.0,193.39,193.39
14808,8,2120.0,2718.6,339.83
14810,11,1015.0,2085.33,189.58
14813,2,66.0,152.88,76.44
14815,2,744.0,778.5,389.25
14816,1,5.0,271.85,271.85
14817,2,655.0,1110.34,555.17
14818,3,324.0,657.8,219.27
14819,2,109.0,272.07,136.04
14820,4,253.0,507.29,126.82
14821,1,20.0,48.8,48.8
14823,3,88.0,321.43,107.14
14824,4,525.0,1127.71,281.93
14825,12,989.0,2221.01,185.08
14828,3,2172.0,2139.76,713.25
14829,4,452.0,697.55,174.39
14830,1,164.0,188.88,188.88
14834,6,734.0,1720.3,286.72
14836,3,45.0,102.45,34.15
14837,4,1436.0,1649.5,412.38
14840,1,31.0,62.85,62.85
14841,6,1778.0,3295.76,549.29
14842,4,1166.0,2824.69,706.17
14844,4,1833.0,3189.81,797.45
14847,1,120.0,309.4,309.4
14849,25,5694.0,7930.54,317.22
14850,1,293.0,325.75,325.75
14851,2,325.0,511.35,255.68
14852,6,1747.0,2836.69,472.78
14853,2,82.0,475.8,237.9
14854,7,1820.0,2740.03,391.43
14855,2,267.0,645.65,322.83
14856,3,711.0,1290.53,430.18
14857,2,464.0,1173.12,586.56
14859,4,671.0,1353.74,338.44
14860,1,232.0,170.32,170.32
14861,1,117.0,125.79,125.79
14862,2,772.0,841.2,420.6
14863,1,132.0,266.76,266.76
14865,2,108.0,52.2,26.1
14866,12,6752.0,14389.9,1199.16
14867,3,328.0,710.28,236.76
14868,8,1405.0,2953.59,369.2
14869,2,549.0,721.45,360.73
14870,1,119.0,327.25,327.25
14871,4,179.0,501.28,125.32
14873,1,168.0,519.68,519.68
14875,2,558.0,1465.32,732.66
14878,9,799.0,1476.09,164.01
14880,3,365.0,690.59,230.2
14881,1,316.0,255.4,255.4
14882,2,158.0,589.7,294.85
14883,6,790.0,761.59,126.93
14885,1,724.0,765.32,765.32
14886,1,160.0,364.8,364.8
14887,1,1100.0,1862.0,1862.0
14888,1,184.0,369.2,369.2
14889,1,90.0,135.9,135.9
14890,1,51.0,125.65,125.65
14891,2,505.0,554.38,277.19
14893,2,799.0,1237.85,618.93
14894,1,265.0,655.75,655.75
14895,20,4851.0,11138.71,556.94
14896,2,279.0,468.77,234.39
14897,4,468.0,1366.38,341.6
14898,6,1001.0,1269.31,211.55
14901,9,661.0,1421.29,157.92
14902,1,218.0,332.66,332.66
14903,5,1531.0,2795.33,559.07
14904,2,1985.0,1025.44,512.72
14905,2,287.0,616.15,308.08
14907,7,1691.0,3501.1,500.16
14908,1,132.0,277.8,277.8
14910,4,238.0,434.35,108.59
14911,201,80240.0,143711.17,714.98
14912,2,971.0,867.85,433.93
14913,4,1743.0,1227.43,306.86
14915,2,112.0,307.48,153.74
14916,4,1136.0,1268.98,317.25
14918,2,675.0,1610.15,805.08
14920,2,509.0,977.77,488.89
14921,2,953.0,1316.07,658.04
14923,1,418.0,749.1,749.1
14924,1,64.0,310.05,310.05
14929,1,136.0,223.88,223.88
14930,3,1160.0,2362.96,787.65
14931,5,417.0,1257.68,251.54
14932,1,80.0,363.53,363.53
14934,2,1042.0,1890.94,945.47
14935,1,935.0,1784.71,1784.71
14936,8,4085.0,8137.02,1017.13
14937,3,484.0,1621.88,540.63
14944,12,2815.0,5900.25,491.69
14946,1,22.0,100.9,100.9
14947,2,179.0,290.82,145.41
14948,6,673.0,1101.97,183.66
14950,1,136.0,371.2,371.2
14951,1,311.0,311.69,311.69
14952,11,3355.0,8099.49,736.32
14953,1,224.0,285.67,285.67
14954,1,117.0,294.85,294.85
14957,1,34.0,58.49,58.49
14958,3,128.0,483.73,161.24
14959,4,494.0,695.42,173.86
14960,2,221.0,221.27,110.64
14961,9,3708.0,7044.68,782.74
14962,1,44.0,126.7,126.7
14963,5,1159.0,1472.34,294.47
14964,1,143.0,206.21,206.21
14965,2,363.0,596.09,298.05
14966,1,179.0,183.02,183.02
14967,1,140.0,463.8,463.8
14968,1,127.0,147.59,147.59
14970,4,250.0,1592.06,398.02
14971,3,639.0,1097.98,365.99
14972,1,28.0,114.77,114.77
14973,3,369.0,1314.45,438.15
14974,1,37.0,89.94,89.94
14975,1,380.0,279.94,279.94
14976,7,234.0,790.86,112.98
14978,5,523.0,1921.37,384.27
14981,1,97.0,102.12,102.12
14984,2,58.0,202.37,101.19
14985,2,256.0,292.01,146.01
14987,2,128.0,326.4,163.2
14988,1,141.0,334.54,334.54
14995,2,102.0,231.98,115.99
14997,3,1120.0,546.2,182.07
14998,2,258.0,414.87,207.44
15000,1,218.0,490.52,490.52
15002,4,862.0,1641.76,410.44
15004,1,623.0,1220.77,1220.77
15005,28,4230.0,6295.37,224.83
15006,1,286.0,480.38,480.38
15007,1,69.0,156.91,156.91
15009,3,639.0,1259.43,419.81
15010,1,184.0,308.94,308.94
15012,2,225.0,405.04,202.52
15014,2,149.0,257.67,128.84
15016,1,76.0,170.04,170.04
15017,1,63.0,125.58,125.58
15018,3,189.0,496.21,165.4
15019,1,150.0,252.81,252.81
15021,9,819.0,1871.77,207.97
15022,4,527.0,852.39,213.1
15023,11,2827.0,6720.41,610.95
15024,10,902.0,1636.43,163.64
15025,1,184.0,361.96,361.96
15026,3,285.0,469.0,156.33
15027,4,565.0,1066.15,266.54
15028,4,459.0,627.13,156.78
15030,2,372.0,518.28,259.14
15031,4,400.0,653.19,163.3
15032,3,2968.0,4959.1,1653.03
15033,10,1672.0,2557.18,255.72
15034,8,2413.0,4274.16,534.27
15035,1,245.0,252.73,252.73
15036,3,316.0,429.56,143.19
15038,6,212.0,685.74,114.29
15039,47,9131.0,19766.59,420.57
15041,1,103.0,179.93,179.93
15042,1,30.0,135.93,135.93
15043,1,300.0,537.0,537.0
15044,17,2785.0,7634.73,449.1
15045,2,114.0,735.66,367.83
15046,15,3372.0,5090.42,339.36
15047,1,222.0,343.62,343.62
15048,4,192.0,381.0,95.25
15049,1,63.0,121.17,121.17
15050,3,1216.0,1737.69,579.23
15051,3,1010.0,1383.36,461.12
15052,1,79.0,207.73,207.73
15053,3,984.0,693.95,231.32
15054,2,198.0,302.1,151.05
15057,2,668.0,1489.5,744.75
15058,11,1054.0,2102.54,191.14
15059,9,604.0,1337.72,148.64
15060,4,257.0,294.25,73.56
15061,48,28920.0,54534.14,1136.13
15062,4,763.0,987.86,246.97
15063,1,56.0,370.8,370.8
15065,4,1383.0,3158.13,789.53
15066,1,317.0,893.59,893.59
15067,3,954.0,1744.76,581.59
15068,2,364.0,553.36,276.68
15069,1,520.0,1109.53,1109.53
15070,1,36.0,106.2,106.2
15071,2,269.0,982.07,491.04
15073,3,491.0,1043.41,347.8
15074,1,431.0,735.67,735.67
15075,1,447.0,773.03,773.03
15076,1,571.0,880.85,880.85
15078,32,5105.0,9743.11,304.47
15079,4,389.0,895.61,223.9
15081,5,190.0,504.8,100.96
15083,1,38.0,88.2,88.2
15087,1,470.0,306.94,306.94
15088,2,460.0,1160.07,580.04
15089,6,1359.0,2420.84,403.47
15090,1,208.0,381.32,381.32
15091,1,346.0,480.71,480.71
15092,2,135.0,457.81,228.91
15093,6,3760.0,4597.02,766.17
15095,4,1079.0,1370.6,342.65
15096,1,120.0,219.39,219.39
15097,1,170.0,248.08,248.08
15098,3,121.0,39916.5,13305.5
15099,1,343.0,410.48,410.48
15100,3,80.0,876.0,292.0
15101,2,241.0,317.53,158.77
15103,2,329.0,703.36,351.68
15104,2,635.0,993.54,496.77
15105,7,1211.0,2298.93,328.42
15106,5,1181.0,1422.52,284.5
15107,6,169.0,319.5,53.25
15108,4,499.0,1300.25,325.06
15109,1,131.0,484.95,484.95
15110,4,246.0,996.1,249.03
15111,3,710.0,1567.48,522.49
15113,3,2344.0,3509.43,1169.81
15114,10,3096.0,2760.56,276.06
15115,1,157.0,340.11,340.11
15116,4,648.0,1352.75,338.19
15117,5,1948.0,1551.78,310.36
15118,1,1440.0,244.8,244.8
15119,1,88.0,266.4,266.4
15120,1,296.0,358.82,358.82
15121,2,199.0,457.72,228.86
15122,3,800.0,1633.78,544.59
15123,2,1195.0,2199.31,1099.66
15124,2,233.0,184.19,92.1
15125,15,6193.0,11528.48,768.57
15127,1,251.0,406.53,406.53
15128,4,1343.0,1471.0,367.75
15129,11,1794.0,3447.4,313.4
15130,1,197.0,330.11,330.11
15132,5,679.0,977.93,195.59
15133,3,680.0,982.42,327.47
15134,8,887.0,1387.99,173.5
15135,1,43.0,139.05,139.05
15136,4,776.0,1286.7,321.68
15139,2,208.0,178.96,89.48
15140,7,1572.0,2354.25,336.32
15142,1,365.0,498.74,498.74
15143,1,150.0,259.45,259.45
15144,17,3050.0,6580.44,387.08
15145,4,756.0,1194.73,298.68
15146,2,1473.0,1327.16,663.58
15147,1,366.0,623.5,623.5
15148,1,187.0,301.29,301.29
15149,1,128.0,520.8,520.8
15150,10,3642.0,5291.33,529.13
15152,13,2704.0,4745.69,365.05
15153,1,198.0,329.25,329.25
15154,1,89.0,254.28,254.28
15156,3,597.0,961.49,320.5
15157,3,2392.0,1936.07,645.36
15158,1,198.0,401.4,401.4
15159,30,11441.0,18641.01,621.37
15160,1,84.0,158.16,158.16
15163,2,186.0,304.47,152.24
15164,3,351.0,824.58,274.86
15165,1,160.0,487.75,487.75
15167,1,65.0,158.8,158.8
15168,1,52.0,106.56,106.56
15171,1,290.0,1289.5,1289.5
15172,5,1611.0,1624.05,324.81
15174,1,145.0,135.75,135.75
15175,1,454.0,224.14,224.14
15178,1,30.0,40.5,40.5
15179,5,1938.0,2206.95,441.39
15180,1,36.0,87.5,87.5
15181,3,544.0,689.48,229.83
15182,2,253.0,622.85,311.43
15184,2,199.0,402.2,201.1
15185,1,666.0,310.62,310.62
15186,2,215.0,411.41,205.71
15187,16,1887.0,4777.18,298.57
15189,41,6149.0,16225.39,395.74
15192,3,918.0,1044.32,348.11
15193,1,144.0,499.32,499.32
15194,15,5703.0,7616.53,507.77
15195,1,1404.0,3861.0,3861.0
15197,3,469.0,1079.61,359.87
15198,2,120.0,193.64,96.82
15199,4,396.0,1268.7,317.18
15201,5,1210.0,1236.54,247.31
15203,6,1753.0,1827.8,304.63
15204,1,258.0,316.58,316.58
15205,2,378.0,653.24,326.62
15206,4,162.0,420.3,105.08
15208,5,316.0,870.12,174.02
15210,1,228.0,331.18,331.18
15211,2,240.0,894.41,447.21
15212,1,36.0,101.8,101.8
15213,2,272.0,328.35,164.18
15214,8,1254.0,1661.44,207.68
15215,3,225.0,734.94,244.98
15216,1,28.0,96.6,96.6
15218,11,3329.0,5756.89,523.35
15219,1,45.0,305.75,305.75
15220,6,1393.0,1778.96,296.49
15221,1,43.0,403.25,403.25
15222,1,440.0,585.0,585.0
15223,2,213.0,755.75,377.88
15224,2,152.0,322.08,161.04
15225,1,226.0,409.4,409.4
15226,1,71.0,154.41,154.41
15227,5,750.0,1219.4,243.88
15228,4,2255.0,3386.71,846.68
15230,2,351.0,429.6,214.8
15232,2,686.0,612.06,306.03
15234,1,196.0,197.0,197.0
15235,12,1324.0,2247.51,187.29
15236,1,269.0,321.05,321.05
15237,4,1071.0,1412.32,353.08
15238,3,692.0,1071.99,357.33
15239,2,594.0,780.59,390.3
15240,5,1369.0,1706.57,341.31
15241,8,1818.0,1756.44,219.56
15243,1,185.0,316.68,316.68
15244,2,405.0,631.57,315.79
15245,3,1784.0,2515.84,838.61
15246,2,247.0,514.15,257.08
15247,1,160.0,356.0,356.0
15249,13,3577.0,6688.46,514.5
15251,11,6171.0,10484.99,953.18
15252,2,522.0,740.78,370.39
15253,5,866.0,918.2,183.64
15254,1,275.0,300.36,300.36
15255,1,489.0,890.85,890.85
15256,1,55.0,98.45,98.45
15257,1,46.0,317.15,317.15
15258,2,142.0,623.16,311.58
15260,7,885.0,1810.77,258.68
15261,1,270.0,254.82,254.82
15262,1,73.0,178.95,178.95
15263,1,89.0,156.51,156.51
15264,1,265.0,393.74,393.74
15265,2,612.0,1506.12,753.06
15266,1,18.0,119.3,119.3
15267,5,944.0,1717.36,343.47
15269,1,26.0,408.8,408.8
15270,7,1521.0,2379.49,339.93
15271,15,1251.0,2493.34,166.22
15272,2,310.0,721.94,360.97
15274,2,619.0,716.57,358.29
15275,1,498.0,615.14,615.14
15276,1,61.0,128.63,128.63
15277,1,205.0,255.9,255.9
15279,1,189.0,290.51,290.51
15280,1,154.0,113.12,113.12
15281,9,1211.0,2332.15,259.13
15286,1,55.0,240.55,240.55
15287,2,433.0,486.69,243.35
15288,5,775.0,2306.52,461.3
15289,3,1008.0,939.78,313.26
15290,18,4501.0,7943.22,441.29
15291,15,2103.0,4668.3,311.22
15292,1,55.0,178.39,178.39
15296,6,1766.0,3672.86,612.14
15297,3,292.0,641.94,213.98
15298,12,3116.0,4799.9,399.99
15299,7,2948.0,4507.01,643.86
15300,1,292.0,496.44,496.44
15301,12,2751.0,5049.95,420.83
15303,1,248.0,574.02,574.02
15304,8,104.0,694.4,86.8
15306,3,810.0,1174.35,391.45
15307,1,37.0,205.3,205.3
15308,1,175.0,310.47,310.47
15311,91,38147.0,60632.75,666.29
15312,4,516.0,924.85,231.21
15313,1,25.0,52.0,52.0
15314,1,313.0,327.97,327.97
15315,2,862.0,570.5,285.25
15316,1,100.0,165.0,165.0
15318,1,642.0,312.62,312.62
15319,1,175.0,204.5,204.5
15320,1,326.0,267.13,267.13
15321,3,1181.0,2748.31,916.1
15322,1,416.0,679.68,679.68
15325,1,231.0,161.74,161.74
15326,1,386.0,311.71,311.71
15327,1,116.0,208.75,208.75
15329,3,486.0,1049.7,349.9
15330,2,1312.0,714.96,357.48
15332,4,652.0,1661.06,415.27
15333,1,344.0,1028.56,1028.56
15334,3,273.0,350.82,116.94
15335,1,79.0,170.22,170.22
15339,2,416.0,574.07,287.04
15341,1,812.0,2020.52,2020.52
15342,1,283.0,406.09,406.09
15343,1,84.0,364.5,364.5
15344,3,116.0,563.94,187.98
15345,1,81.0,393.54,393.54
15346,1,144.0,252.42,252.42
15347,1,130.0,201.6,201.6
15348,1,84.0,158.04,158.04
15349,2,321.0,463.91,231.96
15350,1,51.0,115.65,115.65
15351,7,742.0,1934.66,276.38
15353,2,341.0,770.12,385.06
15355,2,45.0,277.05,138.53
15356,10,1643.0,2718.03,271.8
15358,22,7050.0,8347.2,379.42
15360,1,223.0,427.93,427.93
15361,1,336.0,418.92,418.92
15363,1,144.0,326.0,326.0
15364,2,493.0,913.19,456.6
15365,7,1084.0,2314.32,330.62
15366,2,621.0,602.51,301.26
15367,4,1057.0,1877.59,469.4
15368,1,230.0,446.94,446.94
15370,7,830.0,2386.05,340.86
15372,1,2924.0,2007.4,2007.4
15373,12,500.0,2415.91,201.33
15374,1,126.0,168.0,168.0
15376,3,615.0,1221.56,407.19
15379,7,2305.0,3703.29,529.04
15380,5,376.0,1690.26,338.05
15381,2,171.0,596.85,298.43
15382,6,4012.0,5955.71,992.62
15384,2,596.0,642.41,321.21
15385,1,161.0,316.88,316.88
15386,1,446.0,394.14,394.14
15388,1,88.0,140.54,140.54
15389,1,400.0,500.0,500.0
15392,4,1277.0,1535.53,383.88
15393,2,150.0,231.86,115.93
15394,4,910.0,2183.54,545.89
15395,1,17.0,107.45,107.45
15396,1,122.0,288.18,288.18
15397,1,20.0,94.0,94.0
15398,2,769.0,1345.53,672.77
15399,3,611.0,815.77,271.92
15400,5,390.0,716.2,143.24
15402,2,694.0,626.77,313.39
15405,1,193.0,349.1,349.1
15406,2,254.0,510.71,255.36
15407,4,552.0,1046.74,261.69
15408,1,106.0,267.18,267.18
15410,8,1200.0,3450.84,431.36
15411,4,529.0,1348.93,337.23
15412,1,108.0,190.53,190.53
15414,3,443.0,774.9,258.3
15415,1,551.0,559.61,559.61
15416,4,2090.0,3984.32,996.08
15417,1,284.0,508.8,508.8
15419,1,230.0,135.86,135.86
15421,4,500.0,950.36,237.59
15422,2,38.0,97.7,48.85
15423,1,101.0,43.5,43.5
15424,2,554.0,383.34,191.67
15426,5,656.0,1404.07,280.81
15427,3,967.0,1430.54,476.85
15428,1,102.0,93.78,93.78
15429,2,380.0,397.35,198.68
15432,1,65.0,171.19,171.19
15433,2,534.0,533.3,266.65
15434,5,647.0,1041.48,208.3
15435,1,54.0,149.29,149.29
15436,3,574.0,1067.75,355.92
15437,1,79.0,200.16,200.16
15438,1,59.0,156.58,156.58
15440,3,197.0,383.68,127.89
15442,1,120.0,594.0,594.0
15443,7,1639.0,3213.59,459.08
15444,2,759.0,1411.21,705.61
15445,1,58.0,113.5,113.5
15447,1,85.0,155.17,155.17
15448,1,232.0,494.64,494.64
15449,3,812.0,974.52,324.84
15450,1,376.0,429.84,429.84
15452,3,280.0,528.48,176.16
15453,7,837.0,1371.77,195.97
15454,1,86.0,179.1,179.1
15456,3,633.0,434.59,144.86
15457,1,132.0,237.07,237.07
15458,1,156.0,161.64,161.64
15460,1,107.0,214.26,214.26
15462,3,172.0,234.6,78.2
15463,1,106.0,126.14,126.14
15464,1,348.0,1044.65,1044.65
15465,18,1257.0,7354.62,408.59
15466,1,246.0,334.53,334.53
15467,3,310.0,524.88,174.96
15468,2,155.0,467.51,233.76
15469,2,153.0,538.55,269.28
15471,1,256.0,454.48,454.48
15472,1,251.0,371.56,371.56
15473,7,672.0,1771.2,253.03
15475,1,319.0,454.11,454.11
15478,2,575.0,1399.92,699.96
15480,1,303.0,905.5,905.5
15482,12,5004.0,10879.76,906.65
15483,4,291.0,225.26,56.32
15484,4,3150.0,3590.41,897.6
15485,3,1281.0,2564.5,854.83
15488,1,73.0,91.32,91.32
15489,3,608.0,1134.28,378.09
15491,6,1646.0,3100.09,516.68
15492,2,483.0,659.46,329.73
15493,5,551.0,1953.41,390.68
15494,2,1139.0,1280.58,640.29
15497,2,624.0,1262.2,631.1
15498,27,6105.0,13316.4,493.2
15500,4,572.0,1131.56,282.89
15502,12,4236.0,10384.93,865.41
15503,1,70.0,141.04,141.04
15504,1,33.0,52.83,52.83
15505,5,2390.0,3610.96,722.19
15506,3,842.0,972.08,324.03
15507,1,160.0,475.86,475.86
15508,6,440.0,1000.27,166.71
15510,1,2.0,250.0,250.0
15511,5,269.0,900.53,180.11
15512,2,68.0,121.0,60.5
15513,19,5709.0,14758.22,776.75
15514,11,2098.0,4023.72,365.79
15516,3,27.0,62.43,20.81
15517,1,293.0,267.03,267.03
15518,8,1263.0,1921.55,240.19
15520,1,314.0,343.5,343.5
15521,8,1836.0,3000.2,375.03
15522,2,572.0,397.99,199.0
15523,1,132.0,412.01,412.01
15524,1,4.0,440.0,440.0
15525,3,387.0,734.37,244.79
15526,2,24.0,148.44,74.22
15527,8,991.0,2428.53,303.57
15528,1,123.0,229.33,229.33
15529,11,3455.0,3962.6,360.24
15530,4,938.0,1497.31,374.33
15531,2,1085.0,1972.39,986.2
15532,4,515.0,1564.73,391.18
15533,3,289.0,807.57,269.19
15535,4,135.0,502.9,125.73
15537,1,29.0,110.92,110.92
15539,1,410.0,538.46,538.46
15540,1,200.0,213.3,213.3
15541,1,49.0,85.13,85.13
15543,1,86.0,127.86,127.86
15544,9,3109.0,3546.71,394.08
15545,2,162.0,288.97,144.49
15547,14,3999.0,4910.6,350.76
15549,3,694.0,1681.46,560.49
15550,4,295.0,575.63,143.91
15551,1,218.0,436.06,436.06
15552,1,60.0,90.12,90.12
15553,1,449.0,428.93,428.93
15554,1,74.0,217.2,217.2
15555,16,4427.0,4794.86,299.68
15556,1,236.0,279.77,279.77
15557,1,213.0,468.91,468.91
15561,4,267.0,800.59,200.15
15562,1,39.0,134.55,134.55
